OID_,gbifID,datasetKey,occurrenceID,kingdom,phylum,class,order_,family,genus,species,infraspecificEpithet,taxonRank,scientificName,verbatimScientificName,verbatimScientificNameAuthorship,countryCode,locality,locationRemarks,stateProvince,habitat,burnStatus,eventDate,site,recordNumber,occurrenceStatus,individualCount,dynamicProperties,preparations,sex,lifeStage,reproductiveCondition,associatedOccurrences,publishingOrgKey,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,verbatimElevation,elevationAccuracy,elevation,elevationDEM,depth,depthAccuracy,day,month,year,taxonKey,speciesKey,basisOfRecord,institutionCode,collectionCode,catalogNumber,identifiedBy,dateIdentified,license,rightsHolder,recordedBy,typeStatus,establishmentMeans,lastInterpreted,mediaType,issue
313,4403382325,0a24d08e-be47-4042-b8da-3e800c3eb5f9,cb1c67ec-9a93-46bb-aa60-6e58fcbc0966,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Peromyscus,Peromyscus boylii,,SPECIES,"Peromyscus boylii (Baird, 1855)",Peromyscus boylii,"(Baird, 1855)",US,"Santa Catalina Mts., Old Mt. Lemmon Rd. 0.917 km E Green Spring",Line 4-8,Arizona,Madrean Oak Woodland,burned,2023-07-01,OWN,NSU0117,PRESENT,1,"{ ""measurements"" : ""TOT: 183, TV: 82, HFL: 16, EAR: 16, WGT: 25"" ,""preservationMeans"" : ""flash frozen, stored at -80C"", ""preservationFluid"" : ""no preservative fluid"" }",ear,m,Adult,Testes Position: Scrot. | Testis size: ND | Epididymis: ND,,814cdfb5-d4f8-4453-815f-ea5df98e76bf,32.449594,-110.73868,3,,2088,,2088,2088.5208,,,1,7,2023,2438038,2438038,MATERIAL_SAMPLE,ASU,ASUVTC,ASUVTC002342,"Rowsey, Dakota M.; Upham, Nathan S.",2023-07-01,CC0_1_0,,"Upham, Nathan S.; Rowsey, Dakota M.; Rivera, Damien; Zamora Chavez, Luisa J.; Gutierrez, Eduardo; De Leon, Gilma; Mohammadian, Shahrzad; Baez, Justin",,Native,2024-01-22T23:57:03.699Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
316,4403382322,0a24d08e-be47-4042-b8da-3e800c3eb5f9,8541d5f7-0ee5-4a47-9ebd-ee78cc120cd0,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Peromyscus,Peromyscus boylii,,SPECIES,"Peromyscus boylii (Baird, 1855)",Peromyscus boylii,"(Baird, 1855)",US,"Santa Catalina Mts., Old Mt. Lemmon Rd. 0.917 km E Green Spring",Line 4-8,Arizona,Madrean Oak Woodland,burned,2023-07-01,OWN,NSU0117,PRESENT,1,"{ ""preservationMeans"" : ""flash frozen, stored at -80C"" , ""preservationFluid"" : ""no preservative fluid"" }",feces,m,Adult,Testes Position: Scrot. | Testis size: ND | Epididymis: ND,,814cdfb5-d4f8-4453-815f-ea5df98e76bf,32.449594,-110.73868,3,,2088,,2088,2088.5208,,,1,7,2023,2438038,2438038,MATERIAL_SAMPLE,ASU,ASUVTC,ASUVTC002343,"Rowsey, Dakota M.; Upham, Nathan S.",2023-07-01,CC0_1_0,,"Upham, Nathan S.; Rowsey, Dakota M.; Rivera, Damien; Zamora Chavez, Luisa J.; Gutierrez, Eduardo; De Leon, Gilma; Mohammadian, Shahrzad; Baez, Justin",,Native,2024-01-22T23:57:03.687Z,,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
289,4403382349,0a24d08e-be47-4042-b8da-3e800c3eb5f9,4b31fb10-3e33-4724-bc58-86ff58883496,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Peromyscus,Peromyscus boylii,,SPECIES,"Peromyscus boylii (Baird, 1855)",Peromyscus boylii,"(Baird, 1855)",US,"Santa Catalina Mts., Old Mt. Lemmon Rd. 0.917 km E Green Spring",Line 1-4,Arizona,Madrean Oak Woodland,burned,2023-07-01,OWN,NSU0118,PRESENT,1,"{ ""measurements"" : ""TOT: 200, TV: 105, HFL: 20, EAR: 15, WGT: 28"" ,""preservationMeans"" : ""flash frozen, stored at -80C"", ""preservationFluid"" : ""no preservative fluid"" }",ear,f,Adult,Mammae #: Ax. 0 Ab. 0 Ing. 2 | Mammae Condition: Lact. | Vagina condition: ND | Reproductive Stage: ND | Embryos: ND | Placental scars: ND,,814cdfb5-d4f8-4453-815f-ea5df98e76bf,32.449939,-110.736221,3,,2067,,2067,2071.206146,,,1,7,2023,2438038,2438038,MATERIAL_SAMPLE,ASU,ASUVTC,ASUVTC002344,"Rowsey, Dakota M.; Upham, Nathan S.",2023-07-01,CC0_1_0,,"Upham, Nathan S.; Rowsey, Dakota M.; Rivera, Damien; Zamora Chavez, Luisa J.; Gutierrez, Eduardo; De Leon, Gilma; Mohammadian, Shahrzad; Baez, Justin",,Native,2024-01-22T23:57:03.694Z,StillImage,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
292,4403382346,0a24d08e-be47-4042-b8da-3e800c3eb5f9,c2d2511b-9537-4dff-ab36-7a932499fc45,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Peromyscus,Peromyscus boylii,,SPECIES,"Peromyscus boylii (Baird, 1855)",Peromyscus boylii,"(Baird, 1855)",US,"Santa Catalina Mts., Old Mt. Lemmon Rd. 0.917 km E Green Spring",Line 1-4,Arizona,Madrean Oak Woodland,burned,2023-07-01,OWN,NSU0118,PRESENT,1,"{ ""preservationMeans"" : ""flash frozen, stored at -80C"" , ""preservationFluid"" : ""no preservative fluid"" }",feces,f,Adult,Mammae #: Ax. 0 Ab. 0 Ing. 2 | Mammae Condition: Lact. | Vagina condition: ND | Reproductive Stage: ND | Embryos: ND | Placental scars: ND,,814cdfb5-d4f8-4453-815f-ea5df98e76bf,32.449939,-110.736221,3,,2067,,2067,2071.206146,,,1,7,2023,2438038,2438038,MATERIAL_SAMPLE,ASU,ASUVTC,ASUVTC002345,"Rowsey, Dakota M.; Upham, Nathan S.",2023-07-01,CC0_1_0,,"Upham, Nathan S.; Rowsey, Dakota M.; Rivera, Damien; Zamora Chavez, Luisa J.; Gutierrez, Eduardo; De Leon, Gilma; Mohammadian, Shahrzad; Baez, Justin",,Native,2024-01-22T23:57:03.696Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
295,4403382343,0a24d08e-be47-4042-b8da-3e800c3eb5f9,76ffd9cc-9b7a-4407-a10c-80eeb9153e7d,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Peromyscus,Peromyscus boylii,,SPECIES,"Peromyscus boylii (Baird, 1855)",Peromyscus boylii,"(Baird, 1855)",US,"Santa Catalina Mts., Old Mt. Lemmon Rd. 0.917 km E Green Spring",Line 4-9,Arizona,Madrean Oak Woodland,burned,2023-07-01,OWN,NSU0119,PRESENT,1,"{ ""measurements"" : ""TOT: 192, TV: 97, HFL: 21, EAR: 16, WGT: 31"" ,""preservationMeans"" : ""flash frozen, stored at -80C"", ""preservationFluid"" : ""no preservative fluid"" }",ear,f,Adult,Mammae #: ND | Mammae Condition: Lg. | Vagina condition: ND | Reproductive Stage: ND | Embryos: ND | Placental scars: ND,,814cdfb5-d4f8-4453-815f-ea5df98e76bf,32.449615,-110.738681,3,,2088,,2088,2089.0464,,,1,7,2023,2438038,2438038,MATERIAL_SAMPLE,ASU,ASUVTC,ASUVTC002346,"Rowsey, Dakota M.; Upham, Nathan S.",2023-07-01,CC0_1_0,,"Upham, Nathan S.; Rowsey, Dakota M.; Rivera, Damien; Zamora Chavez, Luisa J.; Gutierrez, Eduardo; De Leon, Gilma; Mohammadian, Shahrzad; Baez, Justin",,Native,2024-01-22T23:57:03.691Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
298,4403382340,0a24d08e-be47-4042-b8da-3e800c3eb5f9,1d0251fd-806c-4991-8957-008b3e1b1779,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Peromyscus,Peromyscus boylii,,SPECIES,"Peromyscus boylii (Baird, 1855)",Peromyscus boylii,"(Baird, 1855)",US,"Santa Catalina Mts., Old Mt. Lemmon Rd. 0.917 km E Green Spring",Line 4-9,Arizona,Madrean Oak Woodland,burned,2023-07-01,OWN,NSU0119,PRESENT,1,"{ ""preservationMeans"" : ""flash frozen, stored at -80C"" , ""preservationFluid"" : ""no preservative fluid"" }",feces,f,Adult,Mammae #: ND | Mammae Condition: Lg. | Vagina condition: ND | Reproductive Stage: ND | Embryos: ND | Placental scars: ND,,814cdfb5-d4f8-4453-815f-ea5df98e76bf,32.449615,-110.738681,3,,2088,,2088,2089.0464,,,1,7,2023,2438038,2438038,MATERIAL_SAMPLE,ASU,ASUVTC,ASUVTC002347,"Rowsey, Dakota M.; Upham, Nathan S.",2023-07-01,CC0_1_0,,"Upham, Nathan S.; Rowsey, Dakota M.; Rivera, Damien; Zamora Chavez, Luisa J.; Gutierrez, Eduardo; De Leon, Gilma; Mohammadian, Shahrzad; Baez, Justin",,Native,2024-01-22T23:57:03.687Z,,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
341,4403380325,375fe518-f58b-4ec7-868c-99218dfd2866,ec9c8b2f-b2b6-45e8-b69b-44255c010cd6,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Peromyscus,Peromyscus boylii,,SPECIES,"Peromyscus boylii (Baird, 1855)",Peromyscus boylii,"(Baird, 1855)",US,"Santa Catalina Mts., Old Mt. Lemmon Rd. 0.917 km E Green Spring",Line 1-2,Arizona,Madrean Oak Woodland,burned,2023-07-01,OWN,NSU0120,PRESENT,1,"{ ""measurements"" : ""TOT: 195, TV: 104, HFL: 20, EAR: 19, WGT: 22.5"" , ""preservationFluid"" : ""70 percent ethanol, formalin fixed"" }",alc | tiss,f,Adult,Mammae #: Ax. 0 Ab. 0 Ing. 2 | Mammae Condition: Lg. | Vagina condition: Perf. | Reproductive Stage: Prim. | Embryos: L 0 R 3 CR 5 mm | Placental scars: L 0 R 0,originatingSampleOf (tissue): https://csvcoll.org/portal/collections/individual/index.php?guid=66617caf-2a71-4658-9730-63a042ebba01 | hostOf (tissue): https://csvcoll.org/portal/collections/individual/index.php?guid=ee86cfa5-48aa-468a-9756-f1efda519f25 | originatingSampleOf (fecal): https://csvcoll.org/portal/collections/individual/index.php?guid=79f0299e-1914-44bc-8ae4-5d1c45c385e6 | originatingSampleOf (tissue): https://csvcoll.org/portal/collections/individual/index.php?guid=185d8b32-8655-4afb-a41b-b9b2162b4dcb | originatingSampleOf (tissue): https://csvcoll.org/portal/collections/individual/index.php?guid=e9bf3230-6645-4b72-bbec-c2ddb58cb2c4 | originatingSampleOf (tissue): https://csvcoll.org/portal/collections/individual/index.php?guid=c58910bc-6d36-4c40-8353-a287d0d9b8b3 | originatingSampleOf (tissue): https://csvcoll.org/portal/collections/individual/index.php?guid=461f61e9-9e99-4cc4-8f4e-f4f55d76ebe9 | originatingSampleOf (tissue): https://csvcoll.org/portal/collections/individual/index.php?guid=09b5ec2f-030b-4ea2-954c-c83d222ed642,814cdfb5-d4f8-4453-815f-ea5df98e76bf,32.449679,-110.736582,3,,2075,,2075,2083.650051,,,1,7,2023,2438038,2438038,PRESERVED_SPECIMEN,ASU,ASUMAC,ASUMAC008993,"Rowsey, Dakota M.; Upham, Nathan S.",2023-07-01,CC0_1_0,,"Upham, Nathan S.; Rowsey, Dakota M.; Rivera, Damien; Zamora Chavez, Luisa J.; Gutierrez, Eduardo; De Leon, Gilma; Mohammadian, Shahrzad; Baez, Justin",,Native,2024-01-23T19:40:09.673Z,StillImage,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
300,4403382338,0a24d08e-be47-4042-b8da-3e800c3eb5f9,66617caf-2a71-4658-9730-63a042ebba01,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Peromyscus,Peromyscus boylii,,SPECIES,"Peromyscus boylii (Baird, 1855)",Peromyscus boylii,"(Baird, 1855)",US,"Santa Catalina Mts., Old Mt. Lemmon Rd. 0.917 km E Green Spring",Line 1-2,Arizona,Madrean Oak Woodland,burned,2023-07-01,OWN,NSU0120,PRESENT,1,"{ ""preservationMeans"" : ""flash frozen, stored at -80C"" , ""preservationFluid"" : ""no preservative fluid"" }",ear,f,Adult,Mammae #: Ax. 0 Ab. 0 Ing. 2 | Mammae Condition: Lg. | Vagina condition: Perf. | Reproductive Stage: Prim. | Embryos: L 0 R 3 CR 5 mm | Placental scars: L 0 R 0,subsampleOf (tissue): https://csvcoll.org/portal/collections/individual/index.php?guid=ec9c8b2f-b2b6-45e8-b69b-44255c010cd6,814cdfb5-d4f8-4453-815f-ea5df98e76bf,32.449679,-110.736582,3,,2075,,2075,2083.650051,,,1,7,2023,2438038,2438038,MATERIAL_SAMPLE,ASU,ASUVTC,ASUVTC002348,"Rowsey, Dakota M.; Upham, Nathan S.",2023-07-01,CC0_1_0,,"Upham, Nathan S.; Rowsey, Dakota M.; Rivera, Damien; Zamora Chavez, Luisa J.; Gutierrez, Eduardo; De Leon, Gilma; Mohammadian, Shahrzad; Baez, Justin",,Native,2024-01-22T23:57:03.695Z,StillImage,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
327,4403382311,0a24d08e-be47-4042-b8da-3e800c3eb5f9,ee86cfa5-48aa-468a-9756-f1efda519f25,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Peromyscus,Peromyscus boylii,,SPECIES,"Peromyscus boylii (Baird, 1855)",Peromyscus boylii,"(Baird, 1855)",US,"Santa Catalina Mts., Old Mt. Lemmon Rd. 0.917 km E Green Spring",Line 1-2,Arizona,Madrean Oak Woodland,burned,2023-07-01,OWN,NSU0120,PRESENT,1,"{ ""preservationMeans"" : ""flash frozen, stored at -80C"" , ""preservationFluid"" : ""no preservative fluid"" }",feces,f,Adult,Mammae #: Ax. 0 Ab. 0 Ing. 2 | Mammae Condition: Lg. | Vagina condition: Perf. | Reproductive Stage: Prim. | Embryos: L 0 R 3 CR 5 mm | Placental scars: L 0 R 0,subsampleOf (fecal): https://csvcoll.org/portal/collections/individual/index.php?guid=ec9c8b2f-b2b6-45e8-b69b-44255c010cd6,814cdfb5-d4f8-4453-815f-ea5df98e76bf,32.449679,-110.736582,3,,2075,,2075,2083.650051,,,1,7,2023,2438038,2438038,MATERIAL_SAMPLE,ASU,ASUVTC,ASUVTC002349,"Rowsey, Dakota M.; Upham, Nathan S.",2023-07-01,CC0_1_0,,"Upham, Nathan S.; Rowsey, Dakota M.; Rivera, Damien; Zamora Chavez, Luisa J.; Gutierrez, Eduardo; De Leon, Gilma; Mohammadian, Shahrzad; Baez, Justin",,Native,2024-01-22T23:57:03.686Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
328,4403382310,0a24d08e-be47-4042-b8da-3e800c3eb5f9,79f0299e-1914-44bc-8ae4-5d1c45c385e6,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Peromyscus,Peromyscus boylii,,SPECIES,"Peromyscus boylii (Baird, 1855)",Peromyscus boylii,"(Baird, 1855)",US,"Santa Catalina Mts., Old Mt. Lemmon Rd. 0.917 km E Green Spring",Line 1-2,Arizona,Madrean Oak Woodland,burned,2023-07-01,OWN,NSU0120,PRESENT,1,"{ ""preservationMeans"" : ""flash frozen, stored at -80C"" , ""preservationFluid"" : ""no preservative fluid"" }",liver,f,Adult,Mammae #: Ax. 0 Ab. 0 Ing. 2 | Mammae Condition: Lg. | Vagina condition: Perf. | Reproductive Stage: Prim. | Embryos: L 0 R 3 CR 5 mm | Placental scars: L 0 R 0,subsampleOf (tissue): https://csvcoll.org/portal/collections/individual/index.php?guid=ec9c8b2f-b2b6-45e8-b69b-44255c010cd6,814cdfb5-d4f8-4453-815f-ea5df98e76bf,32.449679,-110.736582,3,,2075,,2075,2083.650051,,,1,7,2023,2438038,2438038,MATERIAL_SAMPLE,ASU,ASUVTC,ASUVTC002350,"Rowsey, Dakota M.; Upham, Nathan S.",2023-07-01,CC0_1_0,,"Upham, Nathan S.; Rowsey, Dakota M.; Rivera, Damien; Zamora Chavez, Luisa J.; Gutierrez, Eduardo; De Leon, Gilma; Mohammadian, Shahrzad; Baez, Justin",,Native,2024-01-22T23:57:03.685Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
330,4403382308,0a24d08e-be47-4042-b8da-3e800c3eb5f9,185d8b32-8655-4afb-a41b-b9b2162b4dcb,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Peromyscus,Peromyscus boylii,,SPECIES,"Peromyscus boylii (Baird, 1855)",Peromyscus boylii,"(Baird, 1855)",US,"Santa Catalina Mts., Old Mt. Lemmon Rd. 0.917 km E Green Spring",Line 1-2,Arizona,Madrean Oak Woodland,burned,2023-07-01,OWN,NSU0120,PRESENT,1,"{ ""preservationMeans"" : ""flash frozen, stored at -80C"" , ""preservationFluid"" : ""no preservative fluid"" }",kidney,f,Adult,Mammae #: Ax. 0 Ab. 0 Ing. 2 | Mammae Condition: Lg. | Vagina condition: Perf. | Reproductive Stage: Prim. | Embryos: L 0 R 3 CR 5 mm | Placental scars: L 0 R 0,subsampleOf (tissue): https://csvcoll.org/portal/collections/individual/index.php?guid=ec9c8b2f-b2b6-45e8-b69b-44255c010cd6,814cdfb5-d4f8-4453-815f-ea5df98e76bf,32.449679,-110.736582,3,,2075,,2075,2083.650051,,,1,7,2023,2438038,2438038,MATERIAL_SAMPLE,ASU,ASUVTC,ASUVTC002565,"Rowsey, Dakota M.; Upham, Nathan S.",2023-07-01,CC0_1_0,,"Upham, Nathan S.; Rowsey, Dakota M.; Rivera, Damien; Zamora Chavez, Luisa J.; Gutierrez, Eduardo; De Leon, Gilma; Mohammadian, Shahrzad; Baez, Justin",,Native,2024-01-22T23:57:03.696Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
332,4403382306,0a24d08e-be47-4042-b8da-3e800c3eb5f9,e9bf3230-6645-4b72-bbec-c2ddb58cb2c4,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Peromyscus,Peromyscus boylii,,SPECIES,"Peromyscus boylii (Baird, 1855)",Peromyscus boylii,"(Baird, 1855)",US,"Santa Catalina Mts., Old Mt. Lemmon Rd. 0.917 km E Green Spring",Line 1-2,Arizona,Madrean Oak Woodland,burned,2023-07-01,OWN,NSU0120,PRESENT,1,"{ ""preservationMeans"" : ""flash frozen, stored at -80C"" , ""preservationFluid"" : ""no preservative fluid"" }",skeletal muscle,f,Adult,Mammae #: Ax. 0 Ab. 0 Ing. 2 | Mammae Condition: Lg. | Vagina condition: Perf. | Reproductive Stage: Prim. | Embryos: L 0 R 3 CR 5 mm | Placental scars: L 0 R 0,subsampleOf (tissue): https://csvcoll.org/portal/collections/individual/index.php?guid=ec9c8b2f-b2b6-45e8-b69b-44255c010cd6,814cdfb5-d4f8-4453-815f-ea5df98e76bf,32.449679,-110.736582,3,,2075,,2075,2083.650051,,,1,7,2023,2438038,2438038,MATERIAL_SAMPLE,ASU,ASUVTC,ASUVTC002566,"Rowsey, Dakota M.; Upham, Nathan S.",2023-07-01,CC0_1_0,,"Upham, Nathan S.; Rowsey, Dakota M.; Rivera, Damien; Zamora Chavez, Luisa J.; Gutierrez, Eduardo; De Leon, Gilma; Mohammadian, Shahrzad; Baez, Justin",,Native,2024-01-22T23:57:03.677Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
334,4403382304,0a24d08e-be47-4042-b8da-3e800c3eb5f9,c58910bc-6d36-4c40-8353-a287d0d9b8b3,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Peromyscus,Peromyscus boylii,,SPECIES,"Peromyscus boylii (Baird, 1855)",Peromyscus boylii,"(Baird, 1855)",US,"Santa Catalina Mts., Old Mt. Lemmon Rd. 0.917 km E Green Spring",Line 1-2,Arizona,Madrean Oak Woodland,burned,2023-07-01,OWN,NSU0120,PRESENT,1,"{ ""preservationMeans"" : ""flash frozen, stored at -80C"" , ""preservationFluid"" : ""no preservative fluid"" }",heart,f,Adult,Mammae #: Ax. 0 Ab. 0 Ing. 2 | Mammae Condition: Lg. | Vagina condition: Perf. | Reproductive Stage: Prim. | Embryos: L 0 R 3 CR 5 mm | Placental scars: L 0 R 0,subsampleOf (tissue): https://csvcoll.org/portal/collections/individual/index.php?guid=ec9c8b2f-b2b6-45e8-b69b-44255c010cd6,814cdfb5-d4f8-4453-815f-ea5df98e76bf,32.449679,-110.736582,3,,2075,,2075,2083.650051,,,1,7,2023,2438038,2438038,MATERIAL_SAMPLE,ASU,ASUVTC,ASUVTC002567,"Rowsey, Dakota M.; Upham, Nathan S.",2023-07-01,CC0_1_0,,"Upham, Nathan S.; Rowsey, Dakota M.; Rivera, Damien; Zamora Chavez, Luisa J.; Gutierrez, Eduardo; De Leon, Gilma; Mohammadian, Shahrzad; Baez, Justin",,Native,2024-01-22T23:57:03.692Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
336,4403382302,0a24d08e-be47-4042-b8da-3e800c3eb5f9,461f61e9-9e99-4cc4-8f4e-f4f55d76ebe9,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Peromyscus,Peromyscus boylii,,SPECIES,"Peromyscus boylii (Baird, 1855)",Peromyscus boylii,"(Baird, 1855)",US,"Santa Catalina Mts., Old Mt. Lemmon Rd. 0.917 km E Green Spring",Line 1-2,Arizona,Madrean Oak Woodland,burned,2023-07-01,OWN,NSU0120,PRESENT,1,"{ ""preservationMeans"" : ""flash frozen, stored at -80C"" , ""preservationFluid"" : ""no preservative fluid"" }",lung,f,Adult,Mammae #: Ax. 0 Ab. 0 Ing. 2 | Mammae Condition: Lg. | Vagina condition: Perf. | Reproductive Stage: Prim. | Embryos: L 0 R 3 CR 5 mm | Placental scars: L 0 R 0,subsampleOf (tissue): https://csvcoll.org/portal/collections/individual/index.php?guid=ec9c8b2f-b2b6-45e8-b69b-44255c010cd6,814cdfb5-d4f8-4453-815f-ea5df98e76bf,32.449679,-110.736582,3,,2075,,2075,2083.650051,,,1,7,2023,2438038,2438038,MATERIAL_SAMPLE,ASU,ASUVTC,ASUVTC002568,"Rowsey, Dakota M.; Upham, Nathan S.",2023-07-01,CC0_1_0,,"Upham, Nathan S.; Rowsey, Dakota M.; Rivera, Damien; Zamora Chavez, Luisa J.; Gutierrez, Eduardo; De Leon, Gilma; Mohammadian, Shahrzad; Baez, Justin",,Native,2024-01-22T23:57:03.678Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
318,4403382320,0a24d08e-be47-4042-b8da-3e800c3eb5f9,09b5ec2f-030b-4ea2-954c-c83d222ed642,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Peromyscus,Peromyscus boylii,,SPECIES,"Peromyscus boylii (Baird, 1855)",Peromyscus boylii,"(Baird, 1855)",US,"Santa Catalina Mts., Old Mt. Lemmon Rd. 0.917 km E Green Spring",Line 1-2,Arizona,Madrean Oak Woodland,burned,2023-07-01,OWN,NSU0120,PRESENT,1,"{ ""preservationMeans"" : ""flash frozen, stored at -80C"" , ""preservationFluid"" : ""95 percent ethanol"" }",ectos,f,Adult,Mammae #: Ax. 0 Ab. 0 Ing. 2 | Mammae Condition: Lg. | Vagina condition: Perf. | Reproductive Stage: Prim. | Embryos: L 0 R 3 CR 5 mm | Placental scars: L 0 R 0,hasHost (tissue): https://csvcoll.org/portal/collections/individual/index.php?guid=ec9c8b2f-b2b6-45e8-b69b-44255c010cd6,814cdfb5-d4f8-4453-815f-ea5df98e76bf,32.449679,-110.736582,3,,2075,,2075,2083.650051,,,1,7,2023,2438038,2438038,MATERIAL_SAMPLE,ASU,ASUVTC,ASUVTC002569,"Rowsey, Dakota M.; Upham, Nathan S.",2023-07-01,CC0_1_0,,"Upham, Nathan S.; Rowsey, Dakota M.; Rivera, Damien; Zamora Chavez, Luisa J.; Gutierrez, Eduardo; De Leon, Gilma; Mohammadian, Shahrzad; Baez, Justin",,Native,2024-01-22T23:57:03.687Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
