"","institutionCode","catalogNumber","order","family","genus","scientificName","sex","recordedBy","recordNumber","eventDate","locality","decimalLatitude","decimalLongitude","verbatimElevationInMeters","DEMElevationInMeters","preparations","habitat","burnStatus","basisOfRecord","recordSource","site","county","residuals","percentDeviation"
"623","ROM","29285","Rodentia","Heteromyidae","Dipodomys","Dipodomys merriami",NA,"Munro, JA","2212",1951-02-01,"12 km SW of Oracle, Highway 77",32.6,-110.766667,1428.000001,1428.000001,NA,NA,NA,"PRESERVED_SPECIMEN","non-UAZ pre-2021",NA,NA,-1.3214098163736,1.3276075762147
"624","UWBM","UWBM:Mamm:51768","Rodentia","Heteromyidae","Dipodomys","Dipodomys merriami",NA,"Collector(s): Harold E. Broadbooks; Preparator(s): Harold E. Broadbooks",NA,1952-05-26,"Tucson, 10 mi ENE; on Mt. Lemmon highway",32.3381638,-110.7040474,1418.300593,1418.300593,NA,NA,NA,"PRESERVED_SPECIMEN","non-UAZ pre-2021",NA,NA,-1.37810549979076,1.3845691773097
"625","iNaturalist","61043133","Rodentia","Heteromyidae","Dipodomys","Dipodomys merriami",NA,"gman122",NA,2020-09-23,NA,32.298076,-110.736781,850.7053064,850.7053064,NA,NA,NA,"HUMAN_OBSERVATION","non-UAZ pre-2021",NA,NA,-4.69585465295249,4.71787944724951
"626","ROM","29281","Rodentia","Heteromyidae","Dipodomys","Dipodomys spectabilis",NA,"Munro, JA","2200",1951-02-01,"12 km SW of Oracle, Highway 77",32.6,-110.766667,1428.000001,1428.000001,NA,NA,NA,"PRESERVED_SPECIMEN","non-UAZ pre-2021",NA,NA,-1.3214098163736,1.3276075762147
"627","ROM","29282","Rodentia","Heteromyidae","Dipodomys","Dipodomys spectabilis",NA,"Munro, JA","2209",1951-02-01,"12 km SW of Oracle, Highway 77",32.6,-110.766667,1428.000001,1428.000001,NA,NA,NA,"PRESERVED_SPECIMEN","non-UAZ pre-2021",NA,NA,-1.3214098163736,1.3276075762147
"628","ROM","29280","Rodentia","Heteromyidae","Dipodomys","Dipodomys spectabilis",NA,"Munro, JA","2198",1951-01-29,"12 km SW of Oracle, Highway 77",32.6,-110.766667,1428.000001,1428.000001,NA,NA,NA,"PRESERVED_SPECIMEN","non-UAZ pre-2021",NA,NA,-1.3214098163736,1.3276075762147
"629","ROM","29283","Rodentia","Heteromyidae","Dipodomys","Dipodomys spectabilis",NA,"Munro, JA","2210",1951-02-01,"12 km SW of Oracle, Highway 77",32.6,-110.766667,1428.000001,1428.000001,NA,NA,NA,"PRESERVED_SPECIMEN","non-UAZ pre-2021",NA,NA,-1.3214098163736,1.3276075762147
"630","MCZ","46456","Rodentia","Sciuridae","Neotamias","Neotamias dorsalis",NA,"Frances L. Burnett",NA,1952-09-18,"Santa Catalina Mountains, Soldier Camp",32.42702,-110.74116,2438.4,2369.216127,NA,NA,NA,"PRESERVED_SPECIMEN","non-UAZ pre-2021",NA,NA,-64.5992194289952,64.9022067709857
"631",NA,"OBS.46343133","Rodentia","Sciuridae","Neotamias","Neotamias dorsalis",NA,"User 40387",NA,1989-08-19,"United States - Arizona (AZ)",32.416197,-110.727768,2541.842485,2541.842485,NA,NA,NA,"HUMAN_OBSERVATION","non-UAZ pre-2021",NA,NA,5.18930308997017,5.21364228731513
"632",NA,"OBS.177627932","Rodentia","Sciuridae","Neotamias","Neotamias dorsalis",NA,"User 67756",NA,2019-07-25,"United States - Coronado National Forest (AZ)",32.410415,-110.715015,2426.520676,2426.520676,NA,NA,NA,"HUMAN_OBSERVATION","non-UAZ pre-2021",NA,NA,4.51521568441276,4.53639323440216
"633",NA,"OBS.162705150","Rodentia","Sciuridae","Neotamias","Neotamias dorsalis",NA,"User 22483",NA,2018-09-05,"United States - Coronado National Forest (AZ)",32.428264,-110.755734,2298.477823,2298.477823,NA,NA,NA,"HUMAN_OBSERVATION","non-UAZ pre-2021",NA,NA,3.76677030944512,3.784437453631
"634","iNaturalist","126457","Rodentia","Sciuridae","Neotamias","Neotamias dorsalis",NA,"Katja Schulz",NA,2012-09-17,NA,32.415436,-110.710301,2516.193565,2516.193565,NA,NA,NA,"HUMAN_OBSERVATION","non-UAZ pre-2021",NA,NA,5.03937816173608,5.06301417170656
"635","iNaturalist","95510","Rodentia","Sciuridae","Neotamias","Neotamias dorsalis",NA,"Katja Schulz",NA,2007-09-08,NA,32.41309,-110.712954,2504.299734,2504.299734,NA,NA,NA,"HUMAN_OBSERVATION","non-UAZ pre-2021",NA,NA,4.96985547777497,4.99316540805892
"636","iNaturalist","12438540","Rodentia","Sciuridae","Neotamias","Neotamias dorsalis",NA,"lizlovesnature",NA,2018-05-03,NA,32.442438,-110.758437,2380.154304,2380.154304,NA,NA,NA,"HUMAN_OBSERVATION","non-UAZ pre-2021",NA,NA,4.24419160251863,4.26409797822893
"637","iNaturalist","12501647","Rodentia","Sciuridae","Neotamias","Neotamias dorsalis",NA,"lizlovesnature",NA,2018-05-04,NA,32.410396,-110.709507,2420.144089,2420.144089,NA,NA,NA,"HUMAN_OBSERVATION","non-UAZ pre-2021",NA,NA,4.47794279540404,4.49894552573356
"638","iNaturalist","12501633","Rodentia","Sciuridae","Neotamias","Neotamias dorsalis",NA,"lizlovesnature",NA,2018-05-04,NA,32.410396,-110.709507,2420.144089,2420.144089,NA,NA,NA,"HUMAN_OBSERVATION","non-UAZ pre-2021",NA,NA,4.47794279540404,4.49894552573356
"639","iNaturalist","144330924","Rodentia","Sciuridae","Neotamias","Neotamias dorsalis",NA,"jmbearce",NA,2020-01-05,NA,32.442159,-110.759737,2367.265998,2367.265998,NA,NA,NA,"HUMAN_OBSERVATION","non-UAZ pre-2021",NA,NA,4.16885594112984,4.18840897275946
"640","iNaturalist","142417716","Rodentia","Sciuridae","Neotamias","Neotamias dorsalis",NA,"Annabelle Watts; Justin Watts",NA,2016-05-21,NA,32.393632,-110.701501,2162.406048,2162.406048,NA,NA,NA,"HUMAN_OBSERVATION","non-UAZ pre-2021",NA,NA,2.97139369703573,2.98533031556193
"641","iNaturalist","135073900","Rodentia","Sciuridae","Neotamias","Neotamias dorsalis",NA,"pattabi",NA,2017-06-29,NA,32.393131,-110.704535,2161.832916,2161.832916,NA,NA,NA,"HUMAN_OBSERVATION","non-UAZ pre-2021",NA,NA,2.96804358428367,2.98196448989929
"642","iNaturalist","132962150","Rodentia","Sciuridae","Neotamias","Neotamias dorsalis",NA,"Andrew Aldrich",NA,2018-08-07,NA,32.392138,-110.700388,2195.78013,2195.78013,NA,NA,NA,"HUMAN_OBSERVATION","non-UAZ pre-2021",NA,NA,3.16647430271929,3.18132590063243
"643","iNaturalist","102780477","Rodentia","Sciuridae","Neotamias","Neotamias dorsalis",NA,"Cory Gregory",NA,2011-08-07,NA,32.423422,-110.749493,2279.552576,2279.552576,NA,NA,NA,"HUMAN_OBSERVATION","non-UAZ pre-2021",NA,NA,3.65614708249106,3.67329537462589
"644","iNaturalist","125266106","Rodentia","Sciuridae","Neotamias","Neotamias dorsalis",NA,"Samuel Murray",NA,2017-06-11,NA,32.443627,-110.798959,2512.472115,2512.472115,NA,NA,NA,"HUMAN_OBSERVATION","non-UAZ pre-2021",NA,NA,5.01762527217281,5.04115925536576
"645","iNaturalist","108863502","Rodentia","Sciuridae","Neotamias","Neotamias dorsalis",NA,"Peter",NA,2013-05-05,NA,32.368422,-110.717055,2016.732075,2016.732075,NA,NA,NA,"HUMAN_OBSERVATION","non-UAZ pre-2021",NA,NA,2.11988962015456,2.12983246043965
"646","iNaturalist","108597502","Rodentia","Sciuridae","Neotamias","Neotamias dorsalis",NA,"Declan Troy",NA,2018-08-23,NA,32.377652,-110.684448,1847.277619,1847.277619,NA,NA,NA,"HUMAN_OBSERVATION","non-UAZ pre-2021",NA,NA,1.12938213856288,1.1346792380523
"647","iNaturalist","102957437","Rodentia","Sciuridae","Neotamias","Neotamias dorsalis",NA,"jordanksanders98",NA,2018-12-26,NA,32.322369,-110.809863,848.7106069,848.7106069,NA,NA,NA,"HUMAN_OBSERVATION","non-UAZ pre-2021",NA,NA,-4.70751421520251,4.72959369591535
"648","iNaturalist","92038479","Rodentia","Sciuridae","Neotamias","Neotamias dorsalis",NA,"conwaym",NA,2009-10-25,NA,32.324896,-110.792369,1330.993964,1330.993964,NA,NA,NA,"HUMAN_OBSERVATION","non-UAZ pre-2021",NA,NA,-1.88843654246954,1.89729380690057
"649","iNaturalist","59281811","Rodentia","Sciuridae","Neotamias","Neotamias dorsalis",NA,"roomthily",NA,2020-09-11,NA,32.378672,-110.683262,1842.026981,1842.026981,NA,NA,NA,"HUMAN_OBSERVATION","non-UAZ pre-2021",NA,NA,1.09869072834626,1.10384387704363
"650","iNaturalist","78648374","Rodentia","Sciuridae","Neotamias","Neotamias dorsalis",NA,"Bob Reed",NA,2013-07-25,NA,32.295631,-110.720085,847.0187086,847.0187086,NA,NA,NA,"HUMAN_OBSERVATION","non-UAZ pre-2021",NA,NA,-4.71740382190741,4.73952968747868
"651","iNaturalist","34328518","Rodentia","Sciuridae","Neotamias","Neotamias dorsalis",NA,"Rachel Stringham",NA,2019-10-07,NA,32.440368,-110.785002,2772.61766,2772.61766,NA,NA,NA,"HUMAN_OBSERVATION","non-UAZ pre-2021",NA,NA,6.53824688760687,6.56891298641215
"652","iNaturalist","34328507","Rodentia","Sciuridae","Neotamias","Neotamias dorsalis",NA,"Rachel Stringham",NA,2019-10-07,NA,32.427627,-110.755077,2300.197904,2300.197904,NA,NA,NA,"HUMAN_OBSERVATION","non-UAZ pre-2021",NA,NA,3.77682465171303,3.7945389534105
"653","iNaturalist","16599956","Rodentia","Sciuridae","Neotamias","Neotamias dorsalis",NA,"David Bygott",NA,2018-06-17,NA,32.444894,-110.760726,2382.141947,2382.141947,NA,NA,NA,"HUMAN_OBSERVATION","non-UAZ pre-2021",NA,NA,4.25580991760282,4.27577078626887
"654","iNaturalist","31885643","Rodentia","Sciuridae","Neotamias","Neotamias dorsalis",NA,"David Bygott",NA,2019-08-31,NA,32.379742,-110.677698,1905.207746,1905.207746,NA,NA,NA,"HUMAN_OBSERVATION","non-UAZ pre-2021",NA,NA,1.467999520233,1.47488482436841
"655","iNaturalist","67101132","Rodentia","Sciuridae","Neotamias","Neotamias dorsalis",NA,"PaulS",NA,2014-10-30,NA,32.395284,-110.683311,2298.043404,2298.043404,NA,NA,NA,"HUMAN_OBSERVATION","non-UAZ pre-2021",NA,NA,3.76423101198549,3.78188624619793
"656","iNaturalist","62605199","Rodentia","Sciuridae","Neotamias","Neotamias dorsalis",NA,"Richard Hasegawa",NA,2016-06-30,NA,32.385631,-110.717868,2067.346897,2067.346897,NA,NA,NA,"HUMAN_OBSERVATION","non-UAZ pre-2021",NA,NA,2.41574705025028,2.42707753975382
"657","iNaturalist","66310199","Rodentia","Sciuridae","Neotamias","Neotamias dorsalis",NA,"PaulS",NA,2016-11-15,NA,32.377265,-110.68612,1821.625856,1821.625856,NA,NA,NA,"HUMAN_OBSERVATION","non-UAZ pre-2021",NA,NA,0.979440592218911,0.984034426390548
"658","iNaturalist","59281808","Rodentia","Sciuridae","Neotamias","Neotamias dorsalis",NA,"roomthily",NA,2020-09-11,NA,32.374329,-110.689077,1822.840957,1822.840957,NA,NA,NA,"HUMAN_OBSERVATION","non-UAZ pre-2021",NA,NA,0.986543188750159,0.991170335968969
"659","iNaturalist","70899629","Rodentia","Sciuridae","Neotamias","Neotamias dorsalis",NA,"John Van Veldhuizen",NA,2019-10-27,NA,32.427324,-110.762732,2369.347059,2369.347059,NA,NA,NA,"HUMAN_OBSERVATION","non-UAZ pre-2021",NA,NA,4.18102030988586,4.20063039560668
"660","iNaturalist","65550035","Rodentia","Sciuridae","Neotamias","Neotamias dorsalis",NA,"John Bike",NA,2020-11-24,NA,32.327583,-110.77088,1019.464798,1019.464798,NA,NA,NA,"HUMAN_OBSERVATION","non-UAZ pre-2021",NA,NA,-3.70940942769732,3.72680753425011
"661","iNaturalist","63460465","Rodentia","Sciuridae","Neotamias","Neotamias dorsalis",NA,"rccarl",NA,2020-10-22,NA,32.373845,-110.693357,1804.017459,1804.017459,NA,NA,NA,"HUMAN_OBSERVATION","non-UAZ pre-2021",NA,NA,0.87651471243363,0.880625797138419
"662","iNaturalist","61842640","Rodentia","Sciuridae","Neotamias","Neotamias dorsalis",NA,"Dario Taraborelli",NA,2020-10-03,NA,32.445785,-110.765224,2471.906799,2471.906799,NA,NA,NA,"HUMAN_OBSERVATION","non-UAZ pre-2021",NA,NA,4.7805099437265,4.80293179361899
"663","iNaturalist","58776539","Rodentia","Sciuridae","Neotamias","Neotamias dorsalis",NA,"geco4sea",NA,2016-07-18,NA,32.430335,-110.755786,2300.396682,2300.396682,NA,NA,NA,"HUMAN_OBSERVATION","non-UAZ pre-2021",NA,NA,3.77798656330174,3.79570631467038
"664","iNaturalist","16101076","Rodentia","Sciuridae","Neotamias","Neotamias dorsalis",NA,"C. Mallory",NA,2018-08-31,NA,32.375442,-110.68965,1811.217489,1811.217489,NA,NA,NA,"HUMAN_OBSERVATION","non-UAZ pre-2021",NA,NA,0.918600850213824,0.922909329982103
"665","iNaturalist","30663440","Rodentia","Sciuridae","Neotamias","Neotamias dorsalis",NA,"Alex Lamoreaux",NA,2019-08-11,NA,32.387988,-110.711517,2124.514563,2124.514563,NA,NA,NA,"HUMAN_OBSERVATION","non-UAZ pre-2021",NA,NA,2.74990763956005,2.76280543018034
"666","iNaturalist","46690268","Rodentia","Sciuridae","Neotamias","Neotamias dorsalis",NA,"roomthily",NA,2020-05-20,NA,32.429226,-110.715107,2196.223882,2196.223882,NA,NA,NA,"HUMAN_OBSERVATION","non-UAZ pre-2021",NA,NA,3.16906815410768,3.18393191786654
"667","iNaturalist","26394639","Rodentia","Sciuridae","Neotamias","Neotamias dorsalis",NA,"Brian",NA,2019-06-03,NA,32.439261,-110.760305,2358.854557,2358.854557,NA,NA,NA,"HUMAN_OBSERVATION","non-UAZ pre-2021",NA,NA,4.11968877587409,4.1390112005576
"668","iNaturalist","46690211","Rodentia","Sciuridae","Neotamias","Neotamias dorsalis",NA,"roomthily",NA,2020-05-20,NA,32.428286,-110.735316,2256.372857,2256.372857,NA,NA,NA,"HUMAN_OBSERVATION","non-UAZ pre-2021",NA,NA,3.52065530710398,3.53716810715006
"669","iNaturalist","46048722","Rodentia","Sciuridae","Neotamias","Neotamias dorsalis",NA,"Richard Fuller",NA,2009-03-27,NA,32.393131,-110.704535,2161.832916,2161.832916,NA,NA,NA,"HUMAN_OBSERVATION","non-UAZ pre-2021",NA,NA,2.96804358428367,2.98196448989929
"670","iNaturalist","36657307","Rodentia","Sciuridae","Neotamias","Neotamias dorsalis",NA,"devonderaad",NA,2019-12-14,NA,32.437603,-110.759113,2344.96236,2344.96236,NA,NA,NA,"HUMAN_OBSERVATION","non-UAZ pre-2021",NA,NA,4.03848509797108,4.05742665603197
"671","iNaturalist","39225551","Rodentia","Sciuridae","Neotamias","Neotamias dorsalis",NA,"roomthily",NA,2020-02-25,NA,32.324529,-110.732434,1363.370551,1363.370551,NA,NA,NA,"HUMAN_OBSERVATION","non-UAZ pre-2021",NA,NA,-1.69918656693691,1.70715619917106
"672","iNaturalist","28469007","Rodentia","Sciuridae","Neotamias","Neotamias dorsalis",NA,"Eric Cleveland",NA,2019-06-27,NA,32.393477,-110.701712,2161.181992,2161.181992,NA,NA,NA,"HUMAN_OBSERVATION","non-UAZ pre-2021",NA,NA,2.96423875608875,2.97814181605869
"673","iNaturalist","46152670","Rodentia","Sciuridae","Neotamias","Neotamias dorsalis",NA,"jnewt83",NA,2020-05-16,NA,32.432911,-110.750588,2427.124435,2427.124435,NA,NA,NA,"HUMAN_OBSERVATION","non-UAZ pre-2021",NA,NA,4.51874482032739,4.53993892289312
"674","iNaturalist","57468405","Rodentia","Sciuridae","Neotamias","Neotamias dorsalis",NA,"alcedo77",NA,2020-05-24,NA,32.411783,-110.705333,2459.375146,2459.375146,NA,NA,NA,"HUMAN_OBSERVATION","non-UAZ pre-2021",NA,NA,4.70725901633157,4.72933730009453
"675","iNaturalist","51121975","Rodentia","Sciuridae","Neotamias","Neotamias dorsalis",NA,"harrier",NA,2014-07-31,NA,32.428965,-110.754816,2301.223006,2301.223006,NA,NA,NA,"HUMAN_OBSERVATION","non-UAZ pre-2021",NA,NA,3.78281665230339,3.80055905806076
"676","iNaturalist","44039982","Rodentia","Sciuridae","Neotamias","Neotamias dorsalis",NA,"Norm",NA,2020-04-27,NA,32.393143,-110.702016,2155.825093,2155.825093,NA,NA,NA,"HUMAN_OBSERVATION","non-UAZ pre-2021",NA,NA,2.9329262213648,2.94668241730525
"677","iNaturalist","30591240","Rodentia","Sciuridae","Neotamias","Neotamias dorsalis",NA,"Shawn Taylor",NA,2019-08-07,NA,32.378248,-110.68406,1841.505896,1841.505896,NA,NA,NA,"HUMAN_OBSERVATION","non-UAZ pre-2021",NA,NA,1.09564484449506,1.10078370719547
"678","iNaturalist","36657268","Rodentia","Sciuridae","Neotamias","Neotamias dorsalis",NA,"devonderaad",NA,2019-12-14,NA,32.427786,-110.75661,2307.284283,2307.284283,NA,NA,NA,"HUMAN_OBSERVATION","non-UAZ pre-2021",NA,NA,3.81824646842169,3.83615504934198
"679","iNaturalist","36657318","Rodentia","Sciuridae","Neotamias","Neotamias dorsalis",NA,"devonderaad",NA,2019-12-14,NA,32.438913,-110.75915,2347.697979,2347.697979,NA,NA,NA,"HUMAN_OBSERVATION","non-UAZ pre-2021",NA,NA,4.05447553664262,4.07349209406965
"680","iNaturalist","34415298","Rodentia","Sciuridae","Neotamias","Neotamias dorsalis",NA,"sandradennis",NA,2014-06-18,NA,32.377703,-110.684522,1843.63056,1843.63056,NA,NA,NA,"HUMAN_OBSERVATION","non-UAZ pre-2021",NA,NA,1.10806408467053,1.11326119687617
"681","iNaturalist","33929371","Rodentia","Sciuridae","Neotamias","Neotamias dorsalis",NA,"Jeff Harding",NA,2019-10-05,NA,32.413464,-110.712151,2507.131408,2507.131408,NA,NA,NA,"HUMAN_OBSERVATION","non-UAZ pre-2021",NA,NA,4.98640738410206,5.00979494718324
"682","iNaturalist","33514097","Rodentia","Sciuridae","Neotamias","Neotamias dorsalis",NA,"James Bailey",NA,2019-08-26,NA,32.374732,-110.691328,1805.397367,1805.397367,NA,NA,NA,"HUMAN_OBSERVATION","non-UAZ pre-2021",NA,NA,0.884580650799442,0.888729566878165
"683","iNaturalist","9129286","Rodentia","Sciuridae","Neotamias","Neotamias dorsalis",NA,"Carita Bergman",NA,2017-12-11,NA,32.41638,-110.87593,1128.447134,1128.447134,NA,NA,NA,"HUMAN_OBSERVATION","non-UAZ pre-2021",NA,NA,-3.07237796970283,3.08678823104745
"684","iNaturalist","7079361","Rodentia","Sciuridae","Neotamias","Neotamias dorsalis",NA,"ingas",NA,2016-08-01,NA,32.452232,-110.783086,2590.117315,2590.117315,NA,NA,NA,"HUMAN_OBSERVATION","non-UAZ pre-2021",NA,NA,5.47148262904079,5.49714532269519
"685","iNaturalist","33374100","Rodentia","Sciuridae","Neotamias","Neotamias dorsalis",NA,"C. Mallory",NA,2019-09-18,NA,32.428879,-110.740395,2370.935071,2370.935071,NA,NA,NA,"HUMAN_OBSERVATION","non-UAZ pre-2021",NA,NA,4.19030267285224,4.20995629529854
"686","iNaturalist","31321740","Rodentia","Sciuridae","Neotamias","Neotamias dorsalis",NA,"Evan Lipton",NA,2019-07-18,NA,32.423179,-110.733217,2412.578915,2412.578915,NA,NA,NA,"HUMAN_OBSERVATION","non-UAZ pre-2021",NA,NA,4.43372229142062,4.45451761594738
"687","iNaturalist","29428143","Rodentia","Sciuridae","Neotamias","Neotamias dorsalis",NA,"Jared Conaway",NA,2019-03-10,NA,32.322298,-110.809812,848.9622309,848.9622309,NA,NA,NA,"HUMAN_OBSERVATION","non-UAZ pre-2021",NA,NA,-4.70604340434013,4.72811598656289
"688","iNaturalist","28468563","Rodentia","Sciuridae","Neotamias","Neotamias dorsalis",NA,"Eric Cleveland",NA,2019-06-27,NA,32.388788,-110.698469,2138.044026,2138.044026,NA,NA,NA,"HUMAN_OBSERVATION","non-UAZ pre-2021",NA,NA,2.82899103836677,2.84225975094265
"689","iNaturalist","25531750","Rodentia","Sciuridae","Neotamias","Neotamias dorsalis",NA,"Laurens R Halsey",NA,2019-05-17,NA,32.389777,-110.708326,2134.419554,2134.419554,NA,NA,NA,"HUMAN_OBSERVATION","non-UAZ pre-2021",NA,NA,2.80780501164572,2.82097435618
"690","iNaturalist","22256241","Rodentia","Sciuridae","Neotamias","Neotamias dorsalis",NA,"C. Mallory",NA,2019-04-08,NA,32.374153,-110.691181,1795.362064,1795.362064,NA,NA,NA,"HUMAN_OBSERVATION","non-UAZ pre-2021",NA,NA,0.825921569556165,0.829795359104466
"691","iNaturalist","9071722","Rodentia","Sciuridae","Neotamias","Neotamias dorsalis",NA,"BJ Stacey",NA,2017-08-26,NA,32.427527,-110.742213,2371.418773,2371.418773,NA,NA,NA,"HUMAN_OBSERVATION","non-UAZ pre-2021",NA,NA,4.19313004287927,4.21279692643518
"692","iNaturalist","18110696","Rodentia","Sciuridae","Neotamias","Neotamias dorsalis",NA,"Adrienne McLeod",NA,2018-11-04,NA,32.447579,-110.767597,2454.166424,2454.166424,NA,NA,NA,"HUMAN_OBSERVATION","non-UAZ pre-2021",NA,NA,4.67681261655943,4.6987480986938
"693","iNaturalist","16605553","Rodentia","Sciuridae","Neotamias","Neotamias dorsalis",NA,"elkman22",NA,2018-09-10,NA,32.441009,-110.788813,2788.620029,2788.620029,NA,NA,NA,"HUMAN_OBSERVATION","non-UAZ pre-2021",NA,NA,6.63178509599546,6.66288991361785
"694","iNaturalist","15867778","Rodentia","Sciuridae","Neotamias","Neotamias dorsalis",NA,"radinis",NA,2018-08-12,NA,32.389423,-110.709613,2130.997375,2130.997375,NA,NA,NA,"HUMAN_OBSERVATION","non-UAZ pre-2021",NA,NA,2.7878014426463,2.80087696517693
"695","iNaturalist","15084929","Rodentia","Sciuridae","Neotamias","Neotamias dorsalis",NA,"fm5050",NA,2017-05-16,NA,32.445364,-110.767781,2517.945202,2517.945202,NA,NA,NA,"HUMAN_OBSERVATION","non-UAZ pre-2021",NA,NA,5.04961695742481,5.07330099004198
"696","iNaturalist","13853739","Rodentia","Sciuridae","Neotamias","Neotamias dorsalis",NA,"C. Mallory",NA,2018-06-27,NA,32.40975,-110.713116,2427.368961,2427.368961,NA,NA,NA,"HUMAN_OBSERVATION","non-UAZ pre-2021",NA,NA,4.52017414144508,4.54137494790305
"697","iNaturalist","13636618","Rodentia","Sciuridae","Neotamias","Neotamias dorsalis",NA,"C. Mallory",NA,2018-06-20,NA,32.429889,-110.755615,2301.551114,2301.551114,NA,NA,NA,"HUMAN_OBSERVATION","non-UAZ pre-2021",NA,NA,3.78473453299204,3.80248593411464
"698","iNaturalist","13318389","Rodentia","Sciuridae","Neotamias","Neotamias dorsalis",NA,"Frank Izaguirre",NA,2018-05-18,NA,32.443417,-110.788122,2791.106166,2791.106166,NA,NA,NA,"HUMAN_OBSERVATION","non-UAZ pre-2021",NA,NA,6.64631724437844,6.67749022160169
"699","iNaturalist","13066769","Rodentia","Sciuridae","Neotamias","Neotamias dorsalis",NA,"Andy J. Boyce",NA,2018-04-14,NA,32.395842,-110.697339,2192.25305,2192.25305,NA,NA,NA,"HUMAN_OBSERVATION","non-UAZ pre-2021",NA,NA,3.14585755878326,3.1606124587409
"700","iNaturalist","12777992","Rodentia","Sciuridae","Neotamias","Neotamias dorsalis",NA,"Laurens R Halsey",NA,2018-05-15,NA,32.445102,-110.76107,2388.377271,2388.377271,NA,NA,NA,"HUMAN_OBSERVATION","non-UAZ pre-2021",NA,NA,4.29225708587414,4.31238890135248
"701","iNaturalist","10072380","Rodentia","Sciuridae","Neotamias","Neotamias dorsalis",NA,"Ken Bosma",NA,2018-03-03,NA,32.32545,-110.791022,1264.530445,1264.530445,NA,NA,NA,"HUMAN_OBSERVATION","non-UAZ pre-2021",NA,NA,-2.2769339262292,2.2876133456447
"702","iNaturalist","11750704","Rodentia","Sciuridae","Neotamias","Neotamias dorsalis",NA,"devonderaad",NA,2018-04-15,NA,32.388987,-110.709753,2133.77694,2133.77694,NA,NA,NA,"HUMAN_OBSERVATION","non-UAZ pre-2021",NA,NA,2.80404875766575,2.8172004843802
"703","iNaturalist","11085422","Rodentia","Sciuridae","Neotamias","Neotamias dorsalis",NA,"James M. Maley",NA,2018-04-15,NA,32.41155,-110.70905,2435.756401,2435.756401,NA,NA,NA,"HUMAN_OBSERVATION","non-UAZ pre-2021",NA,NA,4.5692010143141,4.59063176970997
"704","iNaturalist","10703603","Rodentia","Sciuridae","Neotamias","Neotamias dorsalis",NA,"Gordon Karre",NA,2018-04-07,NA,32.445283,-110.76077,2382.713199,2382.713199,NA,NA,NA,"HUMAN_OBSERVATION","non-UAZ pre-2021",NA,NA,4.25914904124241,4.2791255712772
"705","iNaturalist","10162470","Rodentia","Sciuridae","Neotamias","Neotamias dorsalis",NA,"Alex J Burchard",NA,2018-03-09,NA,32.36538,-110.714755,1806.095997,1806.095997,NA,NA,NA,"HUMAN_OBSERVATION","non-UAZ pre-2021",NA,NA,0.88866433356706,0.892832403192811
"706","iNaturalist","7887658","Rodentia","Sciuridae","Neotamias","Neotamias dorsalis",NA,"CK Kelly",NA,2017-09-11,NA,32.374872,-110.690683,1805.828556,1805.828556,NA,NA,NA,"HUMAN_OBSERVATION","non-UAZ pre-2021",NA,NA,0.887101068028717,0.891261805527633
"707","iNaturalist","7722533","Rodentia","Sciuridae","Neotamias","Neotamias dorsalis",NA,"devonderaad",NA,2017-08-30,NA,32.409458,-110.708963,2403.497859,2403.497859,NA,NA,NA,"HUMAN_OBSERVATION","non-UAZ pre-2021",NA,NA,4.38064104398055,4.40118740348554
"708","iNaturalist","7177517","Rodentia","Sciuridae","Neotamias","Neotamias dorsalis",NA,"ingas",NA,2016-05-30,NA,32.372948,-110.69176,1806.236303,1806.236303,NA,NA,NA,"HUMAN_OBSERVATION","non-UAZ pre-2021",NA,NA,0.889484460378671,0.89365637661503
"709","iNaturalist","6574959","Rodentia","Sciuridae","Neotamias","Neotamias dorsalis",NA,"CK Kelly",NA,2017-06-08,NA,32.4451,-110.761061,2388.145662,2388.145662,NA,NA,NA,"HUMAN_OBSERVATION","non-UAZ pre-2021",NA,NA,4.29090326814207,4.31102873385891
"710","iNaturalist","5091777","Rodentia","Sciuridae","Neotamias","Neotamias dorsalis",NA,"Chris Rohrer",NA,2017-02-11,NA,32.442438,-110.758437,2380.154304,2380.154304,NA,NA,NA,"HUMAN_OBSERVATION","non-UAZ pre-2021",NA,NA,4.24419160251863,4.26409797822893
"711","iNaturalist","4479338","Rodentia","Sciuridae","Neotamias","Neotamias dorsalis",NA,"Ken Bosma",NA,2016-10-31,NA,32.3254,-110.791458,1291.343101,1291.343101,NA,NA,NA,"HUMAN_OBSERVATION","non-UAZ pre-2021",NA,NA,-2.12020664388886,2.1301509710987
"712","iNaturalist","3620091","Rodentia","Sciuridae","Neotamias","Neotamias dorsalis",NA,"kirbyadams",NA,2013-08-15,NA,32.421993,-110.77549,2390.339441,2390.339441,NA,NA,NA,"HUMAN_OBSERVATION","non-UAZ pre-2021",NA,NA,4.3037265043304,4.3239121144001
"713","iNaturalist","2679687","Rodentia","Sciuridae","Neotamias","Neotamias dorsalis",NA,"joethenaturalist",NA,2015-07-29,NA,32.427803,-110.756057,2309.12877,2309.12877,NA,NA,NA,"HUMAN_OBSERVATION","non-UAZ pre-2021",NA,NA,3.82902799766752,3.84698714679773
