"","institutionCode","catalogNumber","order","family","genus","scientificName","sex","recordedBy","recordNumber","eventDate","locality","decimalLatitude","decimalLongitude","verbatimElevationInMeters","DEMElevationInMeters","basisOfRecord","recordSource","county","residuals","percentDeviation"
"68","UAZ","UAZ 02412","Chiroptera","Vespertilionidae","Parastrellus","Parastrellus hesperus","M","S. Cross","275",1962-03-26,"Lower Bear Canyon Picnic Grounds, Santa Catalina Mts.",32.37444,-110.69,NA,1804,"PRESERVED_SPECIMEN","UAZ","Pima",NA,NA
"69","UAZ","UAZ 02420","Chiroptera","Vespertilionidae","Parastrellus","Parastrellus hesperus","M","S. Cross","267",1962-02-02,"1.3 mi. E Campbell Ave. on Skyline then 2 mi. N, Tucson, Santa Catalina foothills",32.351841,-110.906382,NA,1284,"PRESERVED_SPECIMEN","UAZ","Pima",NA,NA
"70","UAZ","UAZ 03767","Chiroptera","Phyllostomidae","Macrotus","Macrotus californicus","M","R.A.F.",NA,1940-03-10,"Santa Catalina Mtns., Virginia Mine",32.43028,-110.70472,NA,2032,"PRESERVED_SPECIMEN","UAZ","Pima",NA,NA
"71","UAZ","UAZ 03820","Chiroptera","Molossidae","Tadarida","Tadarida brasiliensis",NA,"R.A. Flock",NA,1940-03-10,"Santa Catalina Mts., Virginia Mine, 5000 ft.",32.43028,-110.70472,1524,2032,"PRESERVED_SPECIMEN","UAZ","Pima",503.603846933234,680.278097489031
"72","UAZ","UAZ 07860","Chiroptera","Vespertilionidae","Parastrellus","Parastrellus hesperus","M","Bruce Hayward","BJH 1419",1960-09-24,"Catalina Mtns., Upper Molino Basin, elev. 4000'",32.33556,-110.69583,1219.2,1333,"PRESERVED_SPECIMEN","UAZ","Pima",109.291300972434,147.63286410615
"73","UAZ","UAZ 14170","Rodentia","Cricetidae","Peromyscus","Peromyscus maniculatus","F","Alan Gubanich","16",NA,"Soldiers Trail & Mt. Lemmon Hwy",32.304141,-110.74507,NA,880,"PRESERVED_SPECIMEN","UAZ","Pima",NA,NA
"74","UAZ","UAZ 15492","Rodentia","Cricetidae","Neotoma","Neotoma mexicana","M","R.J. Baker","212",1967-02-01,"Catalina Mts., 1 mi. above Bear Wallow",32.438682,-110.73917,NA,1922,"PRESERVED_SPECIMEN","UAZ","Pima",NA,NA
"75","UAZ","UAZ 18901","Rodentia","Cricetidae","Peromyscus","Peromyscus eremicus","M","H.L. Pitzer","08",1969-10-25,"26 mi. NE of Tucson, Willow Canyon Residential Area",32.38861,-110.69806,NA,2135,"PRESERVED_SPECIMEN","UAZ","Pima",NA,NA
"76","UAZ","UAZ 20835","Rodentia","Cricetidae","Peromyscus","Peromyscus maniculatus","M","E.M. Kasun","18",1969-12-19,"4.5 mi. above Ranger Station, Mt. Lemmon Rd., 1/2 mi. on Loma Linda turnoff, W of road, Mt. Lemmon",32.476135,-110.71417,NA,1563,"PRESERVED_SPECIMEN","UAZ","Pima",NA,NA
"77","UAZ","UAZ 25768","Rodentia","Cricetidae","Peromyscus","Peromyscus eremicus","M","E. Weintraub","7",1984-09-22,"Palisades Ranger Sta., .52 km south, Mt. Bigelow, T11S, R16E, 7920 ft.",32.406144,-110.71417,2414.016,2396,"PRESERVED_SPECIMEN","UAZ","Pima",-22.083518861231,29.8308567106181
"78","UAZ","UAZ 28242","Lagomorpha","Leporidae","Sylvilagus","Sylvilagus floridanus","M","Warren Rook",NA,1991-11-06,"Santa Catalina Mts., Oracle Control Rd., Crystal Springs",32.438374,-110.741104,NA,1966,"PRESERVED_SPECIMEN","UAZ","Pima",NA,NA
"79","UAZ","UAZ 06199","Rodentia","Sciuridae","Otospermophilus","Otospermophilus variegatus","M","W.D. Carrell","2",1957-10-01,"Sabino Canyon, 3100 ft.",32.322298,-110.809812,944.88,881,"PRESERVED_SPECIMEN","UAZ","Pima",-68.4899903922856,92.5176418822772
"80","UAZ","UAZ 10839","Chiroptera","Vespertilionidae","Myotis","Myotis auriculus","F","T.R. Darden","44",1964-05-28,"Upper Sabino Canyon, Santa Catalina Mtns., 3200 ft.",32.322298,-110.809812,975.36,881,"PRESERVED_SPECIMEN","UAZ","Pima",-98.9587357962057,133.675429461696
"81","UAZ","UAZ 11562","Chiroptera","Vespertilionidae","Myotis","Myotis auriculus","F","E.H. Studier","160",1964-06-09,"Upper Sabino Canyon, Santa Catalina Mts. (ca. 3000 ft.)",32.322298,-110.809812,914.4,881,"PRESERVED_SPECIMEN","UAZ","Pima",-38.0212449883657,51.3598543028582
"82","UAZ","UAZ 17459","Rodentia","Cricetidae","Neotoma","Neotoma albigula","F","Gary Isaacs","6",1967-10-08,"Willow Canyon, Catalina Mts., North Tucson",32.38861,-110.69806,NA,2135,"PRESERVED_SPECIMEN","UAZ","Pima",NA,NA
